frp,latitude,longitude,county,local_date,daynight,temp,tmin,tmax,rhum,prcp,wspd,pres,elevation,slope,aspect,fuel_model,fuel_class,years_since_last_burn,log_frp
605.9,40.245,-120.7137,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1648.0,11.0,281.0,101.0,Grass,14.0,2.782400959664288
182.4,40.1963,-120.8034,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1452.0,25.0,158.0,101.0,Grass,14.0,2.261024857802401
213.8,40.4406,-121.105,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1925.0,3.0,350.0,182.0,Timber Litter,50.0,2.330007721185878
224.6,40.2773,-120.8163,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,2161.0,8.0,258.0,121.0,Grass-Shrub,14.0,2.351409771261791
67.1,40.2756,-120.7987,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1974.0,13.0,214.0,162.0,Timber-Understory,1.0,1.8267225848924569
30.7,40.241,-120.7889,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1626.0,8.0,95.0,101.0,Grass,14.0,1.487138516941164
59.3,40.2647,-120.8015,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1869.0,20.0,189.0,122.0,Grass-Shrub,14.0,1.7730547666010998
63.9,40.4701,-121.1768,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2150.0,8.0,146.0,122.0,Grass-Shrub,50.0,1.8055009261231025
126.2,40.2072,-120.8002,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1722.0,32.0,111.0,122.0,Grass-Shrub,14.0,2.101059389321306
70.6,40.2681,-120.8378,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1899.0,20.0,324.0,181.0,Timber Litter,50.0,1.8488047625665984
47.9,40.218,-120.7967,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1879.0,18.0,188.0,122.0,Grass-Shrub,14.0,1.6803356040814603
216.7,40.2266,-120.7548,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1654.0,10.0,26.0,142.0,Shrub,14.0,2.335858931361095
64.1,40.4287,-121.0933,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1914.0,6.0,82.0,186.0,Timber Litter,50.0,1.8068580972714614
28.9,40.1832,-121.4005,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1826.0,9.0,172.0,183.0,Timber Litter,50.0,1.460897993031429
56.0,40.2079,-120.7942,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1518.0,27.0,181.0,101.0,Grass,14.0,1.7481881045587795
32.8,40.3472,-122.9552,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,945.0,18.0,21.0,165.0,Timber-Understory,50.0,1.5158739761185132
206.3,40.3843,-121.3556,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1765.0,16.0,228.0,181.0,Timber Litter,50.0,2.31449924902475
180.1,40.3856,-121.3594,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1743.0,8.0,188.0,186.0,Timber Litter,50.0,2.255513736933607
469.3,40.1722,-120.8601,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1649.0,29.0,353.0,181.0,Timber Litter,50.0,2.6714505634665855
447.2,40.2207,-120.7863,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1850.0,12.0,4.0,161.0,Timber-Understory,14.0,2.6505018045897817
230.1,40.4712,-121.1701,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2139.0,6.0,147.0,182.0,Timber Litter,50.0,2.3619166375428056
1735.6,40.1841,-120.8154,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1651.0,15.0,185.0,122.0,Grass-Shrub,14.0,3.239449643959447
332.3,40.4959,-121.2942,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2095.0,25.0,227.0,183.0,Timber Litter,24.0,2.52153035434806
619.5,40.2325,-120.7435,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1573.0,18.0,309.0,181.0,Timber Litter,14.0,2.7920413177224854
216.8,40.4183,-121.0956,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1991.0,4.0,120.0,183.0,Timber Litter,50.0,2.336059297898382
1140.5,40.1676,-120.8097,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1557.0,28.0,223.0,186.0,Timber Litter,14.0,3.057095293420598
513.2,40.4369,-121.1081,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1968.0,3.0,90.0,183.0,Timber Litter,50.0,2.710286656165371
373.7,40.257,-120.8517,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1784.0,16.0,314.0,186.0,Timber Litter,50.0,2.572523109471111
1363.4,40.2169,-120.7781,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1585.0,25.0,125.0,101.0,Grass,14.0,3.1346232928478157
1531.3,40.1877,-120.8191,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1645.0,5.0,49.0,161.0,Timber-Understory,14.0,3.1850602853575087
424.2,40.4345,-121.1032,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1927.0,4.0,87.0,162.0,Timber-Understory,50.0,2.627570674418508
115.6,40.424,-121.1548,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1946.0,5.0,190.0,121.0,Grass-Shrub,50.0,2.0629578716532353
596.9,40.155,-120.8568,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1412.0,29.0,163.0,186.0,Timber Litter,50.0,2.7759015861675076
530.0,40.1583,-120.8608,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1587.0,22.0,164.0,122.0,Grass-Shrub,50.0,2.7242758777950247
361.5,40.4815,-121.2952,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2058.0,8.0,284.0,186.0,Timber Litter,50.0,2.558108313644228
245.2,40.2462,-120.6936,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1766.0,8.0,187.0,165.0,Timber-Understory,14.0,2.3895204835582238
288.6,40.2868,-120.8087,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1999.0,25.0,17.0,161.0,Timber-Understory,50.0,2.460296341805794
912.9,40.2292,-120.7322,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1578.0,15.0,9.0,142.0,Shrub,14.0,2.9604232118351357
155.6,40.3987,-121.3121,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1559.0,8.0,239.0,186.0,Timber Litter,50.0,2.1920096205646256
349.7,40.254,-120.8414,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1872.0,15.0,281.0,161.0,Timber-Understory,50.0,2.5436956447283032
140.8,40.4218,-121.1501,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1965.0,5.0,321.0,181.0,Timber Litter,50.0,2.148602685650871
332.4,40.2705,-120.8023,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1960.0,16.0,41.0,186.0,Timber Litter,14.0,2.521661028177491
154.1,40.1413,-120.8565,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1280.0,15.0,231.0,181.0,Timber Litter,50.0,2.1878026669010584
1526.3,40.1711,-120.8137,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1529.0,21.0,250.0,186.0,Timber Litter,14.0,3.183639907066759
400.2,40.2043,-120.8247,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1612.0,28.0,29.0,101.0,Grass,14.0,2.6022770951521284
241.8,40.1756,-120.8639,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1708.0,21.0,52.0,161.0,Timber-Understory,50.0,2.3834563144856493
412.0,40.2731,-120.8591,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1775.0,19.0,287.0,186.0,Timber Litter,50.0,2.6148972265742625
133.0,40.3972,-121.3083,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1618.0,5.0,178.0,161.0,Timber-Understory,50.0,2.123851673620805
382.3,40.2447,-120.7415,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1448.0,21.0,197.0,121.0,Grass-Shrub,14.0,2.582404309379072
222.4,40.4736,-121.1742,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2148.0,2.0,-1.0,182.0,Timber Litter,50.0,2.347134802437649
755.1,40.2701,-120.8488,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1892.0,19.0,148.0,181.0,Timber Litter,50.0,2.878004476019508
159.2,40.3361,-122.9728,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1184.0,10.0,100.0,91.0,Nonburnable,13.0,2.2019430906814534
114.5,40.338,-122.9423,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1051.0,25.0,3.0,165.0,Timber-Understory,13.0,2.058805524605554
97.8,40.3289,-122.9638,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1232.0,27.0,43.0,186.0,Timber Litter,13.0,1.9903388991939879
172.6,40.3427,-122.9643,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1015.0,30.0,339.0,186.0,Timber Litter,50.0,2.237040816541095
324.4,40.096,-121.119,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1019.0,21.0,186.0,186.0,Timber Litter,9.0,2.511080858926741
263.4,40.0934,-121.1269,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1037.0,29.0,323.0,186.0,Timber Litter,9.0,2.420615787113786
156.9,40.0978,-121.0845,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1242.0,29.0,1.0,186.0,Timber Litter,9.0,2.1956229712666353
130.8,40.0951,-121.092,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1417.0,28.0,41.0,186.0,Timber Litter,9.0,2.1166077771911893
127.3,40.4744,-121.2781,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2125.0,9.0,354.0,183.0,Timber Litter,50.0,2.1048284377694815
107.1,40.4116,-121.3332,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1598.0,13.0,35.0,186.0,Timber Litter,50.0,2.0297895113822255
2632.1,40.1972,-120.7863,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1236.0,17.0,41.0,101.0,Grass,14.0,3.4203023868286824
200.6,40.2577,-120.8418,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1846.0,19.0,274.0,181.0,Timber Litter,50.0,2.3023309503341736
313.5,40.5009,-121.2846,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2213.0,13.0,10.0,121.0,Grass-Shrub,24.0,2.4962375590198285
168.1,40.1842,-120.8651,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1435.0,17.0,72.0,181.0,Timber Litter,50.0,2.225567739274954
167.5,40.2848,-120.8525,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1862.0,7.0,245.0,186.0,Timber Litter,50.0,2.224014837300892
746.1,40.2733,-120.8434,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1909.0,13.0,89.0,186.0,Timber Litter,50.0,2.87279704581046
250.4,40.4897,-121.2795,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2217.0,8.0,139.0,183.0,Timber Litter,50.0,2.3986343418824205
512.2,40.1815,-120.7852,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1165.0,15.0,263.0,186.0,Timber Litter,14.0,2.7094395826114126
101.3,40.3087,-123.0572,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1500.0,14.0,118.0,186.0,Timber Litter,50.0,2.005609488232389
202.8,40.1513,-120.8948,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1128.0,8.0,159.0,165.0,Timber-Understory,50.0,2.3070679720762133
240.3,40.4213,-121.1458,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1993.0,25.0,21.0,181.0,Timber Litter,50.0,2.3807537888769117
163.0,40.3752,-121.1376,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1697.0,2.0,-1.0,161.0,Timber-Understory,50.0,2.21218763104779
1240.2,40.4388,-121.1074,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1945.0,8.0,24.0,182.0,Timber Litter,50.0,3.093491730512742
656.2,40.2127,-120.7926,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1814.0,29.0,212.0,121.0,Grass-Shrub,14.0,2.817036232668354
448.0,40.2708,-120.8128,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,2014.0,3.0,56.0,121.0,Grass-Shrub,14.0,2.651278023692217
492.8,40.2479,-120.7148,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1672.0,10.0,115.0,121.0,Grass-Shrub,14.0,2.692670707969163
579.5,40.5051,-121.2801,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2135.0,3.0,69.0,121.0,Grass-Shrub,50.0,2.763053447793911
1632.5,40.1883,-120.7816,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1224.0,13.0,259.0,161.0,Timber-Understory,14.0,3.2128531926074144
237.0,40.2035,-120.9906,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1521.0,17.0,135.0,181.0,Timber Litter,50.0,2.3747483643347653
1632.9,40.2018,-120.8266,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1690.0,4.0,152.0,121.0,Grass-Shrub,14.0,3.2129595916963876
200.2,40.2304,-120.7522,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1541.0,23.0,69.0,181.0,Timber Litter,14.0,2.3014640948363305
63.1,40.3283,-121.2394,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1423.0,2.0,-1.0,186.0,Timber Litter,50.0,1.8000294280705127
235.8,40.3964,-121.3322,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1876.0,5.0,124.0,182.0,Timber Litter,50.0,2.372543819176987
328.2,40.4204,-121.1155,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2065.0,7.0,282.0,162.0,Timber-Understory,50.0,2.516138589949691
72.2,40.2078,-121.2216,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1392.0,0.0,-1.0,186.0,Timber Litter,50.0,1.8585372577212254
167.8,40.4543,-121.1068,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1849.0,1.0,-1.0,162.0,Timber-Understory,50.0,2.224791982374354
60.8,40.3027,-123.0655,Shasta,2021-08-08,D,25.0,15.0,36.2,47.0,0.0,4.9,1010.7,1582.0,11.0,59.0,161.0,Timber-Understory,50.0,1.7839036507027426
161.6,40.3948,-121.3396,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1699.0,26.0,245.0,186.0,Timber Litter,50.0,2.2084413833132253
167.6,40.2552,-120.8087,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1924.0,17.0,84.0,142.0,Shrub,14.0,2.2242740402068155
5533.9,40.1863,-120.8224,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1640.0,12.0,23.0,101.0,Grass,14.0,3.7430313077688724
446.7,40.2691,-120.8502,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1883.0,7.0,183.0,181.0,Timber Litter,50.0,2.6500159621941237
518.5,40.4514,-121.1153,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1831.0,1.0,-1.0,184.0,Timber Litter,50.0,2.714748769101038
1418.4,40.1797,-120.8258,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1426.0,32.0,217.0,122.0,Grass-Shrub,14.0,3.1517987256547233
328.3,40.1467,-120.8617,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1142.0,8.0,169.0,186.0,Timber Litter,50.0,2.516270895957926
1134.8,40.4359,-121.1159,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1986.0,7.0,3.0,182.0,Timber Litter,50.0,3.054919330950872
86.6,40.4591,-121.2775,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2181.0,7.0,146.0,101.0,Grass,50.0,1.937517942166822
186.0,40.2171,-121.0332,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1619.0,16.0,230.0,186.0,Timber Litter,50.0,2.2695129675670813
284.9,40.4367,-121.1473,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1968.0,13.0,164.0,182.0,Timber Litter,50.0,2.454692464483228
98.4,40.4726,-121.315,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2153.0,7.0,79.0,121.0,Grass-Shrub,50.0,1.9929951425669574
117.4,40.4648,-121.1593,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2050.0,3.0,142.0,181.0,Timber Litter,50.0,2.06966813390431
65.8,40.1918,-121.0213,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1346.0,9.0,271.0,186.0,Timber Litter,50.0,1.8182259596161514
234.2,40.164,-120.8238,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1120.0,7.0,268.0,122.0,Grass-Shrub,14.0,2.3695869092800876
422.4,40.2187,-120.9995,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1875.0,21.0,183.0,181.0,Timber Litter,50.0,2.6257239198073483
159.4,40.4533,-121.0749,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1757.0,0.0,-1.0,101.0,Grass,50.0,2.2024883443056686
159.5,40.2108,-120.8332,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1658.0,26.0,100.0,121.0,Grass-Shrub,14.0,2.2027607146216934
256.2,40.4341,-121.1554,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2012.0,13.0,167.0,182.0,Timber Litter,50.0,2.408579142360052
174.4,40.1826,-121.4165,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1783.0,13.0,212.0,183.0,Timber Litter,50.0,2.2415465054987544
124.1,40.2535,-120.8485,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1803.0,12.0,4.0,161.0,Timber-Understory,50.0,2.0937718164942547
612.0,40.153,-120.8591,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1311.0,30.0,228.0,186.0,Timber Litter,50.0,2.786751429241876
111.5,40.4782,-121.2015,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2156.0,7.0,259.0,183.0,Timber Litter,50.0,2.0472749063343554
225.2,40.2462,-120.7519,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1386.0,16.0,253.0,91.0,Nonburnable,14.0,2.352568405464143
69.1,40.3392,-121.2459,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1461.0,2.0,-1.0,181.0,Timber Litter,50.0,1.839478110224336
261.2,40.4802,-121.1609,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2057.0,8.0,33.0,121.0,Grass-Shrub,50.0,2.4169731892299304
406.7,40.4254,-121.0645,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1752.0,8.0,273.0,142.0,Shrub,50.0,2.609274183083085
97.2,40.4629,-121.1999,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2121.0,9.0,249.0,181.0,Timber Litter,50.0,1.9876663096067746
281.5,40.4669,-121.1168,Lassen,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1874.0,7.0,183.0,121.0,Grass-Shrub,50.0,2.449478414615233
74.8,40.1997,-120.8679,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1531.0,27.0,29.0,181.0,Timber Litter,50.0,1.873901655925217
463.8,40.2017,-121.0284,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1438.0,14.0,108.0,186.0,Timber Litter,50.0,2.6663307536657994
4861.6,40.1953,-120.8292,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1559.0,12.0,173.0,101.0,Grass,14.0,3.686779224232576
421.0,40.2865,-120.8145,Lassen,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,2026.0,15.0,340.0,161.0,Timber-Understory,50.0,2.6242821061514516
455.6,40.4223,-121.073,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1756.0,4.0,84.0,181.0,Timber Litter,50.0,2.658583724939426
361.5,40.4378,-121.0739,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1743.0,0.0,-1.0,101.0,Grass,50.0,2.558108313644228
541.5,40.2752,-120.8054,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,2061.0,16.0,140.0,186.0,Timber Litter,1.0,2.733598468981551
718.4,40.4232,-121.1076,Plumas,2021-08-08,D,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2099.0,23.0,22.0,184.0,Timber Litter,50.0,2.85636632970455
335.2,40.1621,-120.8675,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1623.0,23.0,205.0,186.0,Timber Litter,50.0,2.525304022914518
461.9,40.243,-120.721,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1632.0,11.0,160.0,121.0,Grass-Shrub,14.0,2.6645479716488953
472.3,40.1707,-120.819,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1304.0,29.0,275.0,161.0,Timber-Understory,14.0,2.6742179547720095
140.0,40.1375,-120.8561,Plumas,2021-08-08,D,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1194.0,13.0,225.0,181.0,Timber Litter,50.0,2.1461280666992715
30.9,40.1869,-120.8251,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1612.0,15.0,253.0,121.0,Grass-Shrub,14.0,1.4899586199731878
14.0,40.3446,-121.2223,Plumas,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1374.0,1.0,-1.0,101.0,Grass,50.0,1.1461283458884715
364.5,40.2397,-120.9773,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1980.0,5.0,179.0,161.0,Timber-Understory,50.0,2.5616975445687937
95.4,40.4498,-121.1054,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1856.0,3.0,7.0,183.0,Timber Litter,50.0,1.9795484202276235
22.4,40.2442,-120.72,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1635.0,10.0,179.0,101.0,Grass,14.0,1.3502482122155846
52.4,40.217,-120.8015,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1816.0,7.0,219.0,181.0,Timber Litter,14.0,1.719331369864345
151.1,40.2124,-120.7671,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1275.0,19.0,100.0,186.0,Timber Litter,14.0,2.179264493081214
67.4,40.4714,-121.1125,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1887.0,9.0,89.0,182.0,Timber Litter,50.0,1.8286599609706982
21.8,40.3484,-121.2031,Plumas,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1454.0,18.0,211.0,101.0,Grass,50.0,1.3384566928222115
12.2,40.2355,-120.9402,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1648.0,15.0,55.0,121.0,Grass-Shrub,50.0,1.0863601866536858
70.9,40.4788,-121.1334,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1978.0,3.0,201.0,184.0,Timber Litter,50.0,1.8506462964375732
155.2,40.206,-120.7997,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1682.0,30.0,112.0,101.0,Grass,14.0,2.1908917449050604
138.9,40.2259,-120.9896,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,2111.0,11.0,222.0,181.0,Timber Litter,50.0,2.142702277004316
18.7,40.1588,-120.8527,Plumas,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1614.0,30.0,219.0,186.0,Timber Litter,50.0,1.2718418387794752
67.0,40.283,-120.8269,Lassen,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,2107.0,18.0,185.0,99.0,Nonburnable,50.0,1.8260748675208935
91.9,40.2968,-120.8142,Lassen,2021-08-08,N,23.2,12.0,31.0,25.0,0.0,10.6,1016.1,1935.0,23.0,17.0,186.0,Timber Litter,50.0,1.9633155586433972
93.9,40.4532,-121.0881,Lassen,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1769.0,13.0,45.0,183.0,Timber Litter,50.0,1.972665638516852
111.1,40.1059,-121.1237,Plumas,2021-08-08,N,19.4,8.0,30.0,39.0,0.0,7.3,1016.3,1231.0,11.0,273.0,186.0,Timber Litter,9.0,2.0457140980312785
